,DATE,CCN,STATION,NAME,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESD,WT01,WT03,WT04,WT06,WT11,Year,Month,Date,Day,Illum
792,3/3/18,68,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.01,0,0,55,36,37,,,,,,,2018,3,3,7,0.98
793,3/4/18,60,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,54,35,39,,,,,,,2018,3,4,1,0.94
794,3/5/18,74,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,,30,31,,,,,,,2018,3,5,2,0.88
795,3/6/18,61,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,,27,30,,,,,,,2018,3,6,3,0.8
796,3/7/18,67,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.33,0.4,0,47,30,36,,,,,,,2018,3,7,4,0.71
797,3/8/18,66,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.02,0,0,47,33,35,,,,,,,2018,3,8,5,0.62
798,3/9/18,90,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,45,33,34,,,,,,,2018,3,9,6,0.53
799,3/10/18,72,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,45,30,37,,,,,,,2018,3,10,7,0.43
800,3/11/18,72,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,49,27,28,,,,,,,2018,3,11,1,0.34
801,3/12/18,86,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,52,28,34,,,,,,,2018,3,12,2,0.25
802,3/13/18,72,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,46,32,33,,,,,,,2018,3,13,3,0.18
803,3/14/18,73,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,47,32,33,,,,,,,2018,3,14,4,0.11
804,3/15/18,78,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,42,32,34,,,,,,,2018,3,15,5,0.06
805,3/16/18,76,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,55,31,35,,,,,,,2018,3,16,6,0.02
806,3/17/18,80,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,47,28,30,,,,,,,2018,3,17,7,0
807,3/18/18,78,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,45,30,36,,,,,,,2018,3,18,1,0.01
808,3/19/18,82,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,59,31,32,,,,,,,2018,3,19,2,0.03
809,3/20/18,77,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.21,0,0,59,31,36,,,,,,,2018,3,20,3,0.08
810,3/21/18,41,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.75,0.4,0,36,32,32,,,,,,,2018,3,21,4,0.15
811,3/22/18,71,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.62,1.9,3,36,32,34,,,,,,,2018,3,22,5,0.24
812,3/23/18,77,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,49,34,34,,,,,,,2018,3,23,6,0.34
813,3/24/18,85,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,50,32,35,,,,,,,2018,3,24,7,0.45
814,3/25/18,58,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,52,31,33,,,,,,,2018,3,25,1,0.57
815,3/26/18,82,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,49,30,35,,,,,,,2018,3,26,2,0.68
816,3/27/18,68,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,50,31,32,,,,,,,2018,3,27,3,0.78
817,3/28/18,93,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.07,0,0,48,32,44,,,,,,,2018,3,28,4,0.87
818,3/29/18,88,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.1,0,0,59,44,49,,,,,,,2018,3,29,5,0.93
819,3/30/18,73,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,76,49,67,,,,,,,2018,3,30,6,0.98
820,3/31/18,77,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,75,35,42,,,,,,,2018,3,31,7,1
821,4/1/18,81,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,61,42,53,,,,,,,2018,4,1,1,0.99
822,4/2/18,67,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.08,0,0,65,41,41,,,,,,,2018,4,2,2,0.97
823,4/3/18,85,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,48,40,44,,,,,,,2018,4,3,3,0.92
824,4/4/18,83,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.02,0,0,59,44,59,,,,,,,2018,4,4,4,0.86
825,4/5/18,81,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,72,35,37,,,,,,,2018,4,5,5,0.78
826,4/6/18,86,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,56,37,44,,,,,,,2018,4,6,6,0.69
827,4/7/18,88,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,73,43,43,,,,,,,2018,4,7,7,0.6
828,4/8/18,62,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,45,31,35,,,,,,,2018,4,8,1,0.51
829,4/9/18,93,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,51,35,39,,,,,,,2018,4,9,2,0.42
830,4/10/18,52,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.03,0,0,46,36,39,,,,,,,2018,4,10,3,0.32
831,4/11/18,79,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,56,36,41,,,,,,,2018,4,11,4,0.24
832,4/12/18,82,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,59,41,49,,,,,,,2018,4,12,5,0.16
833,4/13/18,75,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,76,49,62,,,,,,,2018,4,13,6,0.09
834,4/14/18,67,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,87,62,69,,,,,,,2018,4,14,7,0.04
835,4/15/18,73,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,85,56,60,,,,,,,2018,4,15,1,0.01
836,4/16/18,80,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,1.71,0,0,67,46,66,,,,,,,2018,4,16,2,0
837,4/17/18,99,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.28,0,0,67,40,41,,,,,,,2018,4,17,3,0.02
838,4/18/18,75,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,48,35,40,,,,,,,2018,4,18,4,0.06
839,4/19/18,82,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,63,40,52,,,,,,,2018,4,19,5,0.12
840,4/20/18,79,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.04,0,0,59,38,41,,,,,,,2018,4,20,6,0.21
841,4/21/18,84,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,62,36,41,,,,,,,2018,4,21,7,0.31
842,4/22/18,80,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,64,41,52,,,,,,,2018,4,22,1,0.42
843,4/23/18,101,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,68,45,50,,,,,,,2018,4,23,2,0.54
844,4/24/18,67,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,72,50,54,,,,,,,2018,4,24,3,0.65
845,4/25/18,82,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.8,0,0,64,54,60,,,,,,,2018,4,25,4,0.75
846,4/26/18,68,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.04,0,0,68,48,52,,,,,,,2018,4,26,5,0.84
847,4/27/18,94,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.91,0,0,73,52,55,,,,,,,2018,4,27,6,0.91
848,4/28/18,102,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.03,0,0,64,48,54,,,,,,,2018,4,28,7,0.96
849,4/29/18,64,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.02,0,0,79,45,47,,,,,,,2018,4,29,1,0.99
850,4/30/18,84,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,57,37,47,,,,,,,2018,4,30,2,1
851,5/1/18,71,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,72,43,55,,,,,,,2018,5,1,3,0.98
852,5/2/18,78,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,84,51,59,,,,,,,2018,5,2,4,0.95
853,5/3/18,85,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,93,59,69,,,,,,,2018,5,3,5,0.9
854,5/4/18,78,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,93,69,72,,,,,,,2018,5,4,6,0.84
855,5/5/18,91,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.08,0,0,93,68,68,,,,,,,2018,5,5,7,0.76
856,5/6/18,79,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.01,0,0,,59,60,,,,,,,2018,5,6,1,0.68
857,5/7/18,99,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,73,57,59,,,,,,,2018,5,7,2,0.58
858,5/8/18,82,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,77,54,59,,,,,,,2018,5,8,3,0.49
859,5/9/18,78,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,79,52,59,,,,,,,2018,5,9,4,0.39
860,5/10/18,83,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,80,59,64,,,,,,,2018,5,10,5,0.3
861,5/11/18,92,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,83,58,66,,,,,,,2018,5,11,6,0.21
862,5/12/18,77,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,85,64,67,,,,,,,2018,5,12,7,0.13
863,5/13/18,81,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.45,0,0,92,64,67,,,,,,,2018,5,13,1,0.07
864,5/14/18,92,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.13,0,0,72,62,64,,,,,,,2018,5,14,2,0.02
865,5/15/18,104,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,2.1,0,0,83,64,75,,,,,,,2018,5,15,3,0
866,5/16/18,86,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.23,0,0,89,69,71,,,,,,,2018,5,16,4,0.01
867,5/17/18,81,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,1.18,0,0,76,71,71,,,,,,,2018,5,17,5,0.04
870,5/20/18,97,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.11,0,0,74,64,74,,,,,,,2018,5,20,1,0.28
871,5/21/18,106,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,89,67,69,,,,,,,2018,5,21,2,0.39
872,5/22/18,99,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,83,64,66,,,,,,,2018,5,22,3,0.51
873,5/23/18,80,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.94,0,0,82,66,74,,,,,,,2018,5,23,4,0.62
874,5/24/18,96,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,83,59,65,,,,,,,2018,5,24,5,0.72
875,5/25/18,105,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,87,62,67,,,,,,,2018,5,25,6,0.81
876,5/26/18,85,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,88,66,74,,,,,,,2018,5,26,7,0.88
877,5/27/18,81,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.01,0,0,92,74,77,,,,,,,2018,5,27,1,0.94
878,5/28/18,99,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.09,0,0,89,63,64,,,,,,,2018,5,28,2,0.98
879,5/29/18,102,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,72,64,71,,,,,,,2018,5,29,3,1
880,5/30/18,82,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,84,69,72,,,,,,,2018,5,30,4,1
881,5/31/18,105,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.02,0,0,81,69,69,,,,,,,2018,5,31,5,0.97
882,6/1/18,106,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,1.51,0,0,87,69,78,,,,,,,2018,6,1,6,0.94
883,6/2/18,85,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.1,0,0,90,72,77,,,,,,,2018,6,2,7,0.88
884,6/3/18,69,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.14,0,0,86,71,71,,,,,,,2018,6,3,1,0.82
885,6/4/18,83,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,2.51,0,0,71,60,63,,,,,,,2018,6,4,2,0.74
886,6/5/18,68,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,80,56,65,,,,,,,2018,6,5,3,0.65
887,6/6/18,82,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,82,62,63,,,,,,,2018,6,6,4,0.56
888,6/7/18,97,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,76,59,64,,,,,,,2018,6,7,5,0.46
889,6/8/18,84,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,81,61,65,,,,,,,2018,6,8,6,0.36
890,6/9/18,91,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,86,63,66,,,,,,,2018,6,9,7,0.26
891,6/10/18,87,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.54,0,0,85,65,66,,,,,,,2018,6,10,1,0.17
892,6/11/18,98,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.42,0,0,77,60,62,,,,,,,2018,6,11,2,0.1
893,6/12/18,99,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.03,0,0,67,55,58,,,,,,,2018,6,12,3,0.04
894,6/13/18,97,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,78,58,69,,,,,,,2018,6,13,4,0.01
895,6/14/18,100,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,85,69,74,,,,,,,2018,6,14,5,0
896,6/15/18,104,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,86,64,71,,,,,,,2018,6,15,6,0.03
897,6/16/18,123,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,85,59,73,,,,,,,2018,6,16,7,0.08
898,6/17/18,88,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,88,71,77,,,,,,,2018,6,17,1,0.16
899,6/18/18,80,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,91,72,77,,,,,,,2018,6,18,2,0.26
900,6/19/18,88,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,93,77,78,,,,,,,2018,6,19,3,0.36
901,6/20/18,108,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.66,0,0,93,70,75,,,,,,,2018,6,20,4,0.47
902,6/21/18,92,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.17,0,0,87,72,77,,,,,,,2018,6,21,5,0.58
903,6/22/18,109,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.08,0,0,85,69,70,,,,,,,2018,6,22,6,0.68
904,6/23/18,103,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.34,0,0,73,68,73,,,,,,,2018,6,23,7,0.78
905,6/24/18,106,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.11,0,0,82,72,77,,,,,,,2018,6,24,1,0.85
906,6/25/18,103,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.07,0,0,89,69,73,,,,,,,2018,6,25,2,0.92
907,6/26/18,102,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,85,62,66,,,,,,,2018,6,26,3,0.96
908,6/27/18,118,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,85,66,72,,,,,,,2018,6,27,4,0.99
909,6/28/18,105,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.18,0,0,82,72,79,,,,,,,2018,6,28,5,1
910,6/29/18,99,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,89,70,77,,,,,,,2018,6,29,6,0.99
911,6/30/18,81,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,93,70,81,,,,,,,2018,6,30,7,0.96
912,7/1/18,90,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,94,73,84,,,,,,,2018,7,1,1,0.92
913,7/2/18,95,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,96,76,77,,,,,,,2018,7,2,2,0.86
914,7/3/18,87,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,98,77,80,,,,,,,2018,7,3,3,0.79
915,7/4/18,96,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,98,77,83,,,,,,,2018,7,4,4,0.71
916,7/5/18,81,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,94,79,82,,,,,,,2018,7,5,5,0.61
917,7/6/18,85,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,93,80,80,,,,,,,2018,7,6,6,0.51
918,7/7/18,104,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,89,67,68,,,,,,,2018,7,7,7,0.41
919,7/8/18,104,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,82,58,67,,,,,,,2018,7,8,1,0.31
920,7/9/18,87,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,85,59,68,,,,,,,2018,7,9,2,0.21
921,7/10/18,81,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,89,67,75,,,,,,,2018,7,10,3,0.12
922,7/11/18,63,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,94,75,80,,,,,,,2018,7,11,4,0.06
923,7/12/18,96,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,93,70,73,,,,,,,2018,7,12,5,0.01
924,7/13/18,124,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,91,66,73,,,,,,,2018,7,13,6,0
925,7/14/18,101,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,89,68,74,,,,,,,2018,7,14,7,0.02
926,7/15/18,121,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,91,73,74,,,,,,,2018,7,15,1,0.07
927,7/16/18,124,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,91,72,77,,,,,,,2018,7,16,2,0.14
928,7/17/18,98,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,96,77,79,,,,,,,2018,7,17,3,0.23
929,7/18/18,97,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,1.42,0,0,92,69,73,,,,,,,2018,7,18,4,0.33
930,7/19/18,105,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,88,66,72,,,,,,,2018,7,19,5,0.44
931,7/20/18,129,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,90,65,72,,,,,,,2018,7,20,6,0.54
932,7/21/18,76,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,86,70,73,,,,,,,2018,7,21,7,0.64
933,7/22/18,90,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,4.02,0,0,74,68,73,,,,,,,2018,7,22,1,0.73
934,7/23/18,119,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.67,0,0,84,73,74,,,,,,,2018,7,23,2,0.82
935,7/24/18,117,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.3,0,0,86,74,77,,,,,,,2018,7,24,3,0.88
936,7/25/18,100,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.4,0,0,87,74,75,,,,,,,2018,7,25,4,0.94
937,7/26/18,104,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,1.18,0,0,85,75,78,,,,,,,2018,7,26,5,0.98
938,7/27/18,134,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,91,75,81,,,,,,,2018,7,27,6,1
939,7/28/18,119,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.02,0,0,93,70,76,,,,,,,2018,7,28,7,1
940,7/29/18,118,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,87,66,69,,,,,,,2018,7,29,1,0.98
941,7/30/18,110,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,88,66,72,,,,,,,2018,7,30,2,0.95
942,7/31/18,101,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.45,0,0,78,71,76,,,,,,,2018,7,31,3,0.9
943,8/1/18,95,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.14,0,0,85,74,81,,,,,,,2018,8,1,4,0.83
944,8/2/18,78,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,89,75,76,,,,,,,2018,8,2,5,0.75
945,8/3/18,110,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.97,0,0,86,74,79,,,,,,,2018,8,3,6,0.66
946,8/4/18,114,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.55,0,0,85,76,78,,,,,,,2018,8,4,7,0.56
947,8/5/18,93,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,89,73,82,,,,,,,2018,8,5,1,0.45
948,8/6/18,101,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,94,73,81,,,,,,,2018,8,6,2,0.34
949,8/7/18,96,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.54,0,0,93,75,83,,,,,,,2018,8,7,3,0.24
950,8/8/18,92,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.16,0,0,92,75,82,,,,,,,2018,8,8,4,0.15
951,8/9/18,82,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,93,74,78,,,,,,,2018,8,9,5,0.07
952,8/10/18,95,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,92,72,78,,,,,,,2018,8,10,6,0.02
953,8/11/18,104,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,92,76,79,,,,,,,2018,8,11,7,0
954,8/12/18,104,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,92,72,75,,,,,,,2018,8,12,1,0.01
955,8/13/18,104,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.55,0,0,87,73,78,,,,,,,2018,8,13,2,0.05
956,8/14/18,111,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.24,0,0,87,68,72,,,,,,,2018,8,14,3,0.11
957,8/15/18,128,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,86,70,77,,,,,,,2018,8,15,4,0.19
958,8/16/18,128,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,91,70,77,,,,,,,2018,8,16,5,0.29
959,8/17/18,139,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,93,76,80,,,,,,,2018,8,17,6,0.39
960,8/18/18,100,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,93,74,78,,,,,,,2018,8,18,7,0.49
961,8/19/18,116,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,89,71,72,,,,,,,2018,8,19,1,0.59
962,8/20/18,105,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,85,70,70,,,,,,,2018,8,20,2,0.68
963,8/21/18,109,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,81,70,74,,,,,,,2018,8,21,3,0.77
964,8/22/18,103,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,1.84,0,0,83,73,76,,,,,,,2018,8,22,4,0.84
965,8/23/18,106,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,84,65,65,,,,,,,2018,8,23,5,0.91
966,8/24/18,131,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,81,59,62,,,,,,,2018,8,24,6,0.95
967,8/25/18,112,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,85,61,73,,,,,,,2018,8,25,7,0.98
968,8/26/18,129,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,84,66,71,,,,,,,2018,8,26,1,1
969,8/27/18,129,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,89,71,75,,,,,,,2018,8,27,2,0.99
970,8/28/18,106,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,93,75,79,,,,,,,2018,8,28,3,0.97
971,8/29/18,103,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,94,78,80,,,,,,,2018,8,29,4,0.93
972,8/30/18,102,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.03,0,0,96,76,76,,,,,,,2018,8,30,5,0.87
973,8/31/18,96,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.02,0,0,93,74,76,,,,,,,2018,8,31,6,0.79
974,9/1/18,87,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.05,0,0,90,73,76,,,,,,,2018,9,1,7,0.7
975,9/2/18,87,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.31,0,0,88,74,77,,,,,,,2018,9,2,1,0.6
976,9/3/18,104,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,91,77,80,,,,,,,2018,9,3,2,0.49
977,9/4/18,93,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.02,0,0,94,77,80,,,,,,,2018,9,4,3,0.38
978,9/5/18,114,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,1.15,0,0,95,75,79,,,,,,,2018,9,5,4,0.27
979,9/6/18,84,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,94,77,79,,,,,,,2018,9,6,5,0.17
980,9/7/18,104,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,94,74,74,,,,,,,2018,9,7,6,0.09
981,9/8/18,94,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,1.74,0,0,,71,79,,,,,,,2018,9,8,7,0.03
982,9/9/18,103,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,1,0,0,79,63,66,,,,,,,2018,9,9,1,0
983,9/10/18,108,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.98,0,0,71,65,67,,,,,,,2018,9,10,2,0
984,9/11/18,107,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.05,0,0,80,67,75,,,,,,,2018,9,11,3,0.03
985,9/12/18,127,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,81,72,72,,,,,,,2018,9,12,4,0.08
986,9/13/18,105,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.87,0,0,86,72,77,,,,,,,2018,9,13,5,0.15
987,9/14/18,110,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.04,0,0,82,73,74,,,,,,,2018,9,14,6,0.24
988,9/15/18,112,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0.01,0,0,79,70,71,,,,,,,2018,9,15,7,0.33
989,9/16/18,118,USC00186350,"NATIONAL ARBORETUM DC, MD US",,,0,0,0,83,68,70,,,,,,,2018,9,16,1,0.43
